start_date_time,end_date_time,surf_water_nitrate_mean,surf_water_nitrate_minimum,surf_water_nitrate_maximum,surf_water_nitrate_variance,surf_water_nitrate_num_pts,surf_water_nitrate_exp_uncert,surf_water_nitrate_std_er_mean,final_qf
2020-03-16T12:15:00Z,2020-03-16T12:30:00Z,10,10,10.1,0,11,1.33,0.02,0
2020-03-16T12:30:00Z,2020-03-16T12:45:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-16T12:45:00Z,2020-03-16T13:00:00Z,10.1,9.9,10.2,0.01,11,1.33,0.03,0
2020-03-16T13:00:00Z,2020-03-16T13:15:00Z,10.1,9.9,10.2,0.01,11,1.33,0.03,0
2020-03-16T13:15:00Z,2020-03-16T13:30:00Z,10.1,9.9,10.2,0.01,11,1.33,0.02,0
2020-03-16T13:30:00Z,2020-03-16T13:45:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T13:45:00Z,2020-03-16T14:00:00Z,10.1,10,10.2,0.01,11,1.33,0.02,0
2020-03-16T14:00:00Z,2020-03-16T14:15:00Z,10.1,9.9,10.2,0.01,11,1.33,0.02,0
2020-03-16T14:15:00Z,2020-03-16T14:30:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T14:30:00Z,2020-03-16T14:45:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T14:45:00Z,2020-03-16T15:00:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T15:00:00Z,2020-03-16T15:15:00Z,10.1,10,10.2,0.01,11,1.33,0.02,0
2020-03-16T15:15:00Z,2020-03-16T15:30:00Z,10.1,10,10.2,0,11,1.33,0.01,0
2020-03-16T15:30:00Z,2020-03-16T15:45:00Z,10.1,9.9,10.3,0.01,11,1.33,0.03,0
2020-03-16T15:45:00Z,2020-03-16T16:00:00Z,10.1,9.9,10.2,0,11,1.33,0.02,0
2020-03-16T16:00:00Z,2020-03-16T16:15:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T16:15:00Z,2020-03-16T16:30:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T16:30:00Z,2020-03-16T16:45:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T16:45:00Z,2020-03-16T17:00:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T17:00:00Z,2020-03-16T17:15:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T17:15:00Z,2020-03-16T17:30:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T17:30:00Z,2020-03-16T17:45:00Z,10.1,10.1,10.2,0,11,1.33,0.01,0
2020-03-16T17:45:00Z,2020-03-16T18:00:00Z,10.1,10,10.3,0.01,11,1.33,0.03,0
2020-03-16T18:00:00Z,2020-03-16T18:15:00Z,10.1,10.1,10.2,0,10,1.33,0.01,0
2020-03-16T18:15:00Z,2020-03-16T18:30:00Z,10.1,10,10.3,0.01,11,1.33,0.03,0
2020-03-16T18:30:00Z,2020-03-16T18:45:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T18:45:00Z,2020-03-16T19:00:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T19:00:00Z,2020-03-16T19:15:00Z,10.1,10,10.2,0.01,11,1.33,0.02,0
2020-03-16T19:15:00Z,2020-03-16T19:30:00Z,10.1,10.1,10.2,0,11,1.33,0.01,0
2020-03-16T19:30:00Z,2020-03-16T19:45:00Z,10.1,10,10.2,0.01,11,1.33,0.02,0
2020-03-16T19:45:00Z,2020-03-16T20:00:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-16T20:00:00Z,2020-03-16T20:15:00Z,10.1,9.9,10.2,0.01,11,1.33,0.03,0
2020-03-16T20:15:00Z,2020-03-16T20:30:00Z,10.1,9.9,10.2,0.01,11,1.33,0.03,0
2020-03-16T20:30:00Z,2020-03-16T20:45:00Z,10.1,9.9,10.2,0.01,11,1.33,0.03,0
2020-03-16T20:45:00Z,2020-03-16T21:00:00Z,10.1,9.9,10.2,0.01,11,1.33,0.03,0
2020-03-16T21:00:00Z,2020-03-16T21:15:00Z,10.1,9.9,10.2,0,11,1.33,0.02,0
2020-03-16T21:15:00Z,2020-03-16T21:30:00Z,10,9.9,10.1,0.01,11,1.33,0.02,0
2020-03-16T21:30:00Z,2020-03-16T21:45:00Z,10.1,9.9,10.2,0,11,1.33,0.02,0
2020-03-16T21:45:00Z,2020-03-16T22:00:00Z,10,10,10.1,0,11,1.33,0.01,0
2020-03-16T22:00:00Z,2020-03-16T22:15:00Z,10.1,10,10.1,0,11,1.33,0.02,0
2020-03-16T22:15:00Z,2020-03-16T22:30:00Z,10.1,10,10.2,0.01,11,1.33,0.02,0
2020-03-16T22:30:00Z,2020-03-16T22:45:00Z,10,9.9,10.2,0,11,1.33,0.02,0
2020-03-16T22:45:00Z,2020-03-16T23:00:00Z,10,9.9,10.2,0.01,11,1.33,0.02,0
2020-03-16T23:00:00Z,2020-03-16T23:15:00Z,10.1,10,10.2,0,11,1.33,0.01,0
2020-03-16T23:15:00Z,2020-03-16T23:30:00Z,10,9.8,10.2,0.01,11,1.33,0.03,0
2020-03-16T23:30:00Z,2020-03-16T23:45:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-16T23:45:00Z,2020-03-17T00:00:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-17T00:00:00Z,2020-03-17T00:15:00Z,10.1,10,10.2,0.01,11,1.33,0.02,0
2020-03-17T00:15:00Z,2020-03-17T00:30:00Z,10.1,10,10.2,0,11,1.33,0.01,0
2020-03-17T00:30:00Z,2020-03-17T00:45:00Z,10.1,9.9,10.2,0.01,11,1.33,0.03,0
2020-03-17T00:45:00Z,2020-03-17T01:00:00Z,10,9.9,10.2,0,11,1.33,0.02,0
2020-03-17T01:00:00Z,2020-03-17T01:15:00Z,10.1,10,10.1,0,11,1.33,0.01,0
2020-03-17T01:15:00Z,2020-03-17T01:30:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-17T01:30:00Z,2020-03-17T01:45:00Z,10.1,10,10.1,0,11,1.33,0.01,0
2020-03-17T01:45:00Z,2020-03-17T02:00:00Z,10.1,9.9,10.2,0,11,1.33,0.02,0
2020-03-17T02:00:00Z,2020-03-17T02:15:00Z,10.1,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T02:15:00Z,2020-03-17T02:30:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-17T02:30:00Z,2020-03-17T02:45:00Z,10.1,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T02:45:00Z,2020-03-17T03:00:00Z,10,9.9,10.2,0.01,11,1.33,0.03,0
2020-03-17T03:00:00Z,2020-03-17T03:15:00Z,10.1,10,10.2,0.01,11,1.33,0.02,0
2020-03-17T03:15:00Z,2020-03-17T03:30:00Z,10,10,10.1,0,11,1.33,0.01,0
2020-03-17T03:30:00Z,2020-03-17T03:45:00Z,10.1,10,10.3,0.01,11,1.33,0.03,0
2020-03-17T03:45:00Z,2020-03-17T04:00:00Z,10.1,9.9,10.3,0.01,11,1.33,0.03,0
2020-03-17T04:00:00Z,2020-03-17T04:15:00Z,10.1,9.9,10.2,0.01,11,1.33,0.02,0
2020-03-17T04:15:00Z,2020-03-17T04:30:00Z,10,9.8,10.2,0.01,11,1.33,0.03,0
2020-03-17T04:30:00Z,2020-03-17T04:45:00Z,10.1,9.9,10.2,0,11,1.33,0.02,0
2020-03-17T04:45:00Z,2020-03-17T05:00:00Z,10.1,10,10.2,0.01,11,1.33,0.03,0
2020-03-17T05:00:00Z,2020-03-17T05:15:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T05:15:00Z,2020-03-17T05:30:00Z,10,9.9,10.2,0.01,11,1.33,0.02,0
2020-03-17T05:30:00Z,2020-03-17T05:45:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T05:45:00Z,2020-03-17T06:00:00Z,10.1,9.8,10.2,0.01,11,1.33,0.03,0
2020-03-17T06:00:00Z,2020-03-17T06:15:00Z,10,9.8,10.2,0.01,11,1.33,0.03,0
2020-03-17T06:15:00Z,2020-03-17T06:30:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T06:30:00Z,2020-03-17T06:45:00Z,10,9.9,10.2,0.01,11,1.33,0.02,0
2020-03-17T06:45:00Z,2020-03-17T07:00:00Z,10,9.9,10.2,0,11,1.33,0.02,0
2020-03-17T07:00:00Z,2020-03-17T07:15:00Z,10.1,9.9,10.2,0,11,1.33,0.02,0
2020-03-17T07:15:00Z,2020-03-17T07:30:00Z,10,9.9,10.2,0.01,11,1.33,0.03,0
2020-03-17T07:30:00Z,2020-03-17T07:45:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T07:45:00Z,2020-03-17T08:00:00Z,10,9.9,10.1,0.01,11,1.33,0.03,0
2020-03-17T08:00:00Z,2020-03-17T08:15:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T08:15:00Z,2020-03-17T08:30:00Z,10,9.9,10.1,0,11,1.33,0.01,0
2020-03-17T08:30:00Z,2020-03-17T08:45:00Z,10,10,10.2,0.01,11,1.33,0.02,0
2020-03-17T08:45:00Z,2020-03-17T09:00:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T09:00:00Z,2020-03-17T09:15:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T09:15:00Z,2020-03-17T09:30:00Z,10.1,9.9,10.2,0.01,11,1.33,0.02,0
2020-03-17T09:30:00Z,2020-03-17T09:45:00Z,10,9.8,10.2,0.01,11,1.33,0.03,0
2020-03-17T09:45:00Z,2020-03-17T10:00:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T10:00:00Z,2020-03-17T10:15:00Z,10.1,9.9,10.2,0,11,1.33,0.02,0
2020-03-17T10:15:00Z,2020-03-17T10:30:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T10:30:00Z,2020-03-17T10:45:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-17T10:45:00Z,2020-03-17T11:00:00Z,10.1,9.9,10.2,0.01,11,1.33,0.03,0
2020-03-17T11:00:00Z,2020-03-17T11:15:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-17T11:15:00Z,2020-03-17T11:30:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T11:30:00Z,2020-03-17T11:45:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-17T11:45:00Z,2020-03-17T12:00:00Z,10.1,10,10.3,0.01,11,1.33,0.02,0
2020-03-17T12:00:00Z,2020-03-17T12:15:00Z,10.1,10,10.2,0,11,1.33,0.01,0
2020-03-17T12:15:00Z,2020-03-17T12:30:00Z,10.1,9.9,10.2,0.01,11,1.33,0.02,0
2020-03-17T12:30:00Z,2020-03-17T12:45:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-17T12:45:00Z,2020-03-17T13:00:00Z,10,9.9,10.1,0,11,1.33,0.02,0
2020-03-17T13:00:00Z,2020-03-17T13:15:00Z,10.1,10.1,10.2,0,11,1.33,0.01,0
2020-03-17T13:15:00Z,2020-03-17T13:30:00Z,10.1,10,10.3,0,11,1.33,0.02,0
2020-03-17T13:30:00Z,2020-03-17T13:45:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-17T13:45:00Z,2020-03-17T14:00:00Z,10.1,10,10.2,0,11,1.33,0.02,0
2020-03-17T14:00:00Z,2020-03-17T14:15:00Z,10.2,10.1,10.3,0,11,1.33,0.02,0
2020-03-17T14:15:00Z,2020-03-17T14:30:00Z,10.1,10.1,10.2,0,11,1.33,0.02,0
2020-03-17T14:30:00Z,2020-03-17T14:45:00Z,10.2,10.1,10.3,0,11,1.33,0.02,0
2020-03-17T14:45:00Z,2020-03-17T15:00:00Z,10.2,10,10.3,0.01,11,1.33,0.02,0
2020-03-17T15:00:00Z,2020-03-17T15:15:00Z,10.2,10.1,10.3,0.01,11,1.33,0.02,0
2020-03-17T15:15:00Z,2020-03-17T15:30:00Z,10.1,9.9,10.3,0.02,11,1.33,0.04,0
2020-03-17T15:30:00Z,2020-03-17T15:45:00Z,10.2,10.1,10.2,0,11,1.33,0.01,0
2020-03-17T15:45:00Z,2020-03-17T16:00:00Z,10.2,10.1,10.3,0.01,11,1.33,0.02,0
2020-03-17T16:00:00Z,2020-03-17T16:15:00Z,10.2,10.1,10.3,0,11,1.33,0.02,0
2020-03-17T16:15:00Z,2020-03-17T16:30:00Z,10.3,10.2,10.4,0.01,11,1.33,0.02,0
2020-03-17T16:30:00Z,2020-03-17T16:45:00Z,10.2,10.2,10.3,0,11,1.33,0.01,0
2020-03-17T16:45:00Z,2020-03-17T17:00:00Z,10.3,10.3,10.4,0,10,1.33,0.01,0
2020-03-17T17:00:00Z,2020-03-17T17:15:00Z,10.2,10.1,10.3,0,11,1.33,0.02,0
2020-03-17T17:15:00Z,2020-03-17T17:30:00Z,10.2,10.1,10.4,0.01,11,1.33,0.03,0
2020-03-17T17:30:00Z,2020-03-17T17:45:00Z,10.2,10.1,10.3,0,11,1.33,0.02,0
2020-03-17T17:45:00Z,2020-03-17T18:00:00Z,10.3,10.1,10.5,0.01,11,1.33,0.03,0
2020-03-17T18:00:00Z,2020-03-17T18:15:00Z,10.2,10,10.4,0.01,11,1.33,0.03,0
2020-03-17T18:15:00Z,2020-03-17T18:30:00Z,10.3,10.1,10.4,0.01,11,1.33,0.02,0
2020-03-17T18:30:00Z,2020-03-17T18:45:00Z,10.3,10.1,10.4,0.01,11,1.33,0.02,0
2020-03-17T18:45:00Z,2020-03-17T19:00:00Z,10.2,10.1,10.3,0,11,1.33,0.02,0
2020-03-17T19:00:00Z,2020-03-17T19:15:00Z,10.3,10.2,10.4,0,11,1.33,0.02,0
2020-03-17T19:15:00Z,2020-03-17T19:30:00Z,10.2,10.1,10.3,0.01,11,1.33,0.02,0
2020-03-17T19:30:00Z,2020-03-17T19:45:00Z,10.3,10.2,10.4,0.01,11,1.33,0.03,0
2020-03-17T19:45:00Z,2020-03-17T20:00:00Z,10.3,10.1,10.5,0.01,11,1.33,0.03,0
2020-03-17T20:00:00Z,2020-03-17T20:15:00Z,10.3,10.1,10.5,0.01,11,1.33,0.04,0
2020-03-17T20:15:00Z,2020-03-17T20:30:00Z,10.3,10.2,10.4,0,11,1.33,0.02,0
2020-03-17T20:30:00Z,2020-03-17T20:45:00Z,10.4,10.2,10.5,0.01,11,1.33,0.03,0
2020-03-17T20:45:00Z,2020-03-17T21:00:00Z,10.3,10.2,10.4,0.01,11,1.33,0.02,0
2020-03-17T21:00:00Z,2020-03-17T21:15:00Z,10.3,10.2,10.4,0,11,1.33,0.02,0
2020-03-17T21:15:00Z,2020-03-17T21:30:00Z,10.3,10.3,10.5,0,11,1.33,0.02,0
2020-03-17T21:30:00Z,2020-03-17T21:45:00Z,10.4,10.3,10.5,0,11,1.33,0.02,0
2020-03-17T21:45:00Z,2020-03-17T22:00:00Z,10.4,10.3,10.5,0,11,1.33,0.02,0
2020-03-17T22:00:00Z,2020-03-17T22:15:00Z,10.4,10.3,10.5,0,11,1.33,0.02,0
2020-03-17T22:15:00Z,2020-03-17T22:30:00Z,10.5,10.4,10.5,0,11,1.33,0.01,0
2020-03-17T22:30:00Z,2020-03-17T22:45:00Z,10.4,10.2,10.6,0.01,11,1.33,0.03,0
2020-03-17T22:45:00Z,2020-03-17T23:00:00Z,10.5,10.4,10.6,0,10,1.33,0.02,0
2020-03-17T23:00:00Z,2020-03-17T23:15:00Z,10.5,10.3,10.6,0,11,1.33,0.02,0
2020-03-17T23:15:00Z,2020-03-17T23:30:00Z,10.4,10.3,10.6,0.01,11,1.33,0.03,0
2020-03-17T23:30:00Z,2020-03-17T23:45:00Z,10.4,10.3,10.5,0.01,11,1.33,0.03,0
2020-03-17T23:45:00Z,2020-03-18T00:00:00Z,10.5,10.3,10.6,0.01,11,1.33,0.02,0
2020-03-18T00:00:00Z,2020-03-18T00:15:00Z,10.4,10.3,10.6,0.01,11,1.33,0.03,0
2020-03-18T00:15:00Z,2020-03-18T00:30:00Z,10.4,10.3,10.5,0,11,1.33,0.02,0
2020-03-18T00:30:00Z,2020-03-18T00:45:00Z,10.5,10.4,10.7,0.01,11,1.33,0.03,0
2020-03-18T00:45:00Z,2020-03-18T01:00:00Z,10.4,10.3,10.5,0.01,11,1.33,0.02,0
2020-03-18T01:00:00Z,2020-03-18T01:15:00Z,10.5,10.3,10.6,0.01,11,1.33,0.02,0
2020-03-18T01:15:00Z,2020-03-18T01:30:00Z,10.5,10.4,10.7,0.01,11,1.33,0.03,0
2020-03-18T01:30:00Z,2020-03-18T01:45:00Z,10.4,10.3,10.6,0.01,11,1.33,0.02,0
2020-03-18T01:45:00Z,2020-03-18T02:00:00Z,10.4,10.3,10.6,0.01,11,1.33,0.03,0
2020-03-18T02:00:00Z,2020-03-18T02:15:00Z,10.4,10.3,10.5,0,11,1.33,0.02,0
2020-03-18T02:15:00Z,2020-03-18T02:30:00Z,10.4,10.2,10.6,0.01,11,1.33,0.03,0
2020-03-18T02:30:00Z,2020-03-18T02:45:00Z,10.4,10.3,10.5,0,11,1.33,0.02,0
2020-03-18T02:45:00Z,2020-03-18T03:00:00Z,10.4,10.3,10.7,0.02,11,1.33,0.04,0
2020-03-18T03:00:00Z,2020-03-18T03:15:00Z,10.4,10.3,10.6,0.01,11,1.33,0.03,0
2020-03-18T03:15:00Z,2020-03-18T03:30:00Z,10.4,10.3,10.6,0.01,11,1.33,0.02,0
2020-03-18T03:30:00Z,2020-03-18T03:45:00Z,10.3,10.2,10.4,0.01,11,1.33,0.02,0
2020-03-18T03:45:00Z,2020-03-18T04:00:00Z,10.4,10.3,10.5,0,11,1.33,0.02,0
2020-03-18T04:00:00Z,2020-03-18T04:15:00Z,10.4,10.2,10.5,0.01,11,1.33,0.03,0
2020-03-18T04:15:00Z,2020-03-18T04:30:00Z,10.4,10.2,10.4,0,11,1.33,0.02,0
2020-03-18T04:30:00Z,2020-03-18T04:45:00Z,10.4,10.3,10.5,0,11,1.33,0.02,0
2020-03-18T04:45:00Z,2020-03-18T05:00:00Z,10.4,10.2,10.5,0,11,1.33,0.02,0
2020-03-18T05:00:00Z,2020-03-18T05:15:00Z,10.3,10.2,10.4,0.01,11,1.33,0.02,0
2020-03-18T05:15:00Z,2020-03-18T05:30:00Z,10.3,10.3,10.4,0,11,1.33,0.02,0
2020-03-18T05:30:00Z,2020-03-18T05:45:00Z,10.3,10.1,10.5,0.01,11,1.33,0.03,0
2020-03-18T05:45:00Z,2020-03-18T06:00:00Z,10.4,10.3,10.6,0.01,11,1.33,0.02,0
2020-03-18T06:00:00Z,2020-03-18T06:15:00Z,10.3,10.3,10.4,0,11,1.33,0.02,0
2020-03-18T06:15:00Z,2020-03-18T06:30:00Z,10.3,10.2,10.5,0.01,11,1.33,0.03,0
2020-03-18T06:30:00Z,2020-03-18T06:45:00Z,10.3,10.2,10.5,0.01,11,1.33,0.02,0
2020-03-18T06:45:00Z,2020-03-18T07:00:00Z,10.4,10.2,10.5,0.01,11,1.33,0.02,0
2020-03-18T07:00:00Z,2020-03-18T07:15:00Z,10.4,10.3,10.5,0,11,1.33,0.01,0
2020-03-18T07:15:00Z,2020-03-18T07:30:00Z,10.4,10.3,10.5,0,11,1.33,0.02,0
2020-03-18T07:30:00Z,2020-03-18T07:45:00Z,10.4,10.3,10.6,0.01,11,1.33,0.03,0
2020-03-18T07:45:00Z,2020-03-18T08:00:00Z,10.4,10.3,10.6,0.01,11,1.33,0.03,0
2020-03-18T08:00:00Z,2020-03-18T08:15:00Z,10.5,10.3,10.7,0.01,11,1.33,0.03,0
2020-03-18T08:15:00Z,2020-03-18T08:30:00Z,10.6,10.4,10.7,0.01,11,1.33,0.03,0
2020-03-18T08:30:00Z,2020-03-18T08:45:00Z,10.5,10.4,10.7,0.01,11,1.33,0.02,0
2020-03-18T08:45:00Z,2020-03-18T09:00:00Z,10.6,10.4,10.7,0.01,11,1.33,0.02,0
2020-03-18T09:00:00Z,2020-03-18T09:15:00Z,10.7,10.6,10.8,0,11,1.33,0.02,0
2020-03-18T09:15:00Z,2020-03-18T09:30:00Z,10.7,10.6,10.9,0.01,11,1.33,0.02,0
2020-03-18T09:30:00Z,2020-03-18T09:45:00Z,10.7,10.7,10.9,0.01,11,1.33,0.02,0
2020-03-18T09:45:00Z,2020-03-18T10:00:00Z,10.8,10.7,10.9,0.01,11,1.33,0.03,0
2020-03-18T10:00:00Z,2020-03-18T10:15:00Z,10.9,10.8,11.1,0.01,11,1.33,0.02,0
2020-03-18T10:15:00Z,2020-03-18T10:30:00Z,11,10.9,11.1,0.01,11,1.33,0.03,0
2020-03-18T10:30:00Z,2020-03-18T10:45:00Z,11,10.9,11.1,0.01,11,1.33,0.02,0
2020-03-18T10:45:00Z,2020-03-18T11:00:00Z,11.1,11,11.3,0.01,11,1.33,0.03,0
2020-03-18T11:00:00Z,2020-03-18T11:15:00Z,11.2,11,11.4,0.01,11,1.33,0.03,0
2020-03-18T11:15:00Z,2020-03-18T11:30:00Z,11.2,11.1,11.3,0.01,11,1.33,0.02,0
2020-03-18T11:30:00Z,2020-03-18T11:45:00Z,11.3,11.1,11.5,0.01,11,1.33,0.03,0
2020-03-18T11:45:00Z,2020-03-18T12:00:00Z,11.3,11.2,11.5,0.01,11,1.33,0.02,0
2020-03-18T12:00:00Z,2020-03-18T12:15:00Z,11.4,11.2,11.5,0.01,11,1.33,0.03,0
2020-03-18T12:15:00Z,2020-03-18T12:30:00Z,11.4,11.3,11.6,0.01,11,1.33,0.03,0
2020-03-18T12:30:00Z,2020-03-18T12:45:00Z,11.4,11.3,11.6,0.01,11,1.33,0.03,0
2020-03-18T12:45:00Z,2020-03-18T13:00:00Z,11.4,11.3,11.5,0.01,11,1.33,0.02,0
2020-03-18T13:00:00Z,2020-03-18T13:15:00Z,11.5,11.3,11.7,0.01,11,1.33,0.03,0
2020-03-18T13:15:00Z,2020-03-18T13:30:00Z,11.6,11.4,11.7,0.01,11,1.33,0.02,0
2020-03-18T13:30:00Z,2020-03-18T13:45:00Z,11.6,11.3,11.7,0.01,11,1.33,0.03,0
2020-03-18T13:45:00Z,2020-03-18T14:00:00Z,11.6,11.4,11.8,0.01,11,1.33,0.03,0
2020-03-18T14:00:00Z,2020-03-18T14:15:00Z,11.6,11.3,11.8,0.02,11,1.33,0.04,0
2020-03-18T14:15:00Z,2020-03-18T14:30:00Z,11.5,11.4,11.8,0.01,11,1.33,0.03,0
2020-03-18T14:30:00Z,2020-03-18T14:45:00Z,11.6,11.4,11.7,0.01,11,1.33,0.03,0
2020-03-18T14:45:00Z,2020-03-18T15:00:00Z,11.6,11.4,11.7,0,11,1.33,0.02,0
2020-03-18T15:00:00Z,2020-03-18T15:15:00Z,11.5,11.4,11.7,0.01,11,1.33,0.03,0
2020-03-18T15:15:00Z,2020-03-18T15:30:00Z,11.6,11.4,11.8,0.01,11,1.33,0.03,0
2020-03-18T15:30:00Z,2020-03-18T15:45:00Z,11.6,11.4,11.7,0.01,11,1.33,0.02,0
2020-03-18T15:45:00Z,2020-03-18T16:00:00Z,11.6,11.6,11.8,0,11,1.33,0.02,0
2020-03-18T16:00:00Z,2020-03-18T16:15:00Z,11.6,11.5,11.8,0.01,11,1.33,0.03,0
2020-03-18T16:15:00Z,2020-03-18T16:30:00Z,11.6,11.5,11.8,0.01,11,1.33,0.03,0
2020-03-18T16:30:00Z,2020-03-18T16:45:00Z,11.6,11.5,11.8,0.01,11,1.33,0.03,0
2020-03-18T16:45:00Z,2020-03-18T17:00:00Z,11.7,11.5,11.9,0.02,11,1.33,0.04,0
2020-03-18T17:00:00Z,2020-03-18T17:15:00Z,11.6,11.5,11.8,0.01,11,1.33,0.03,0
2020-03-18T17:15:00Z,2020-03-18T17:30:00Z,11.6,11.3,11.8,0.02,11,1.34,0.05,0
2020-03-18T17:30:00Z,2020-03-18T17:45:00Z,11.7,11.5,11.8,0.01,11,1.33,0.02,0
2020-03-18T17:45:00Z,2020-03-18T18:00:00Z,11.6,11.4,11.8,0.01,11,1.33,0.03,0
2020-03-18T18:00:00Z,2020-03-18T18:15:00Z,11.6,11.5,11.8,0.01,11,1.33,0.03,0
2020-03-18T18:15:00Z,2020-03-18T18:30:00Z,11.6,11.4,11.7,0.01,11,1.33,0.03,0
2020-03-18T18:30:00Z,2020-03-18T18:45:00Z,11.6,11.5,11.8,0.01,11,1.33,0.03,0
2020-03-18T18:45:00Z,2020-03-18T19:00:00Z,11.6,11.4,11.7,0.01,11,1.33,0.03,0
2020-03-18T19:00:00Z,2020-03-18T19:15:00Z,11.6,11.5,11.7,0.01,11,1.33,0.02,0
2020-03-18T19:15:00Z,2020-03-18T19:30:00Z,11.6,11.4,11.7,0.01,11,1.33,0.03,0
2020-03-18T19:30:00Z,2020-03-18T19:45:00Z,11.7,11.4,11.8,0.01,11,1.33,0.03,0
2020-03-18T19:45:00Z,2020-03-18T20:00:00Z,11.6,11.4,11.7,0.01,11,1.33,0.04,0
2020-03-18T20:00:00Z,2020-03-18T20:15:00Z,11.5,11.4,11.7,0.01,11,1.33,0.02,0
2020-03-18T20:15:00Z,2020-03-18T20:30:00Z,11.6,11.4,11.7,0.01,11,1.33,0.03,0
2020-03-18T20:30:00Z,2020-03-18T20:45:00Z,11.4,11.3,11.6,0.01,11,1.33,0.03,0
2020-03-18T20:45:00Z,2020-03-18T21:00:00Z,11.5,11.3,11.8,0.02,11,1.33,0.04,0
2020-03-18T21:00:00Z,2020-03-18T21:15:00Z,11.5,11.3,11.6,0.01,11,1.33,0.03,0
2020-03-18T21:15:00Z,2020-03-18T21:30:00Z,11.5,11.4,11.7,0.01,11,1.33,0.03,0
2020-03-18T21:30:00Z,2020-03-18T21:45:00Z,11.5,11.3,11.7,0.01,11,1.33,0.03,0
2020-03-18T21:45:00Z,2020-03-18T22:00:00Z,11.5,11.3,11.6,0.01,11,1.33,0.03,0
2020-03-18T22:00:00Z,2020-03-18T22:15:00Z,11.5,11.3,11.7,0.01,11,1.33,0.03,0
2020-03-18T22:15:00Z,2020-03-18T22:30:00Z,11.4,11.3,11.7,0.02,11,1.33,0.04,0
2020-03-18T22:30:00Z,2020-03-18T22:45:00Z,11.5,11.2,11.6,0.01,10,1.33,0.03,0
2020-03-18T22:45:00Z,2020-03-18T23:00:00Z,11.4,11.3,11.6,0.01,11,1.33,0.03,0
2020-03-18T23:00:00Z,2020-03-18T23:15:00Z,11.4,11.2,11.6,0.01,11,1.33,0.03,0
2020-03-18T23:15:00Z,2020-03-18T23:30:00Z,11.4,11.3,11.5,0.01,11,1.33,0.02,0
2020-03-18T23:30:00Z,2020-03-18T23:45:00Z,11.4,11.2,11.5,0.01,11,1.33,0.03,0
2020-03-18T23:45:00Z,2020-03-19T00:00:00Z,11.4,11.2,11.5,0.01,11,1.33,0.03,0
2020-03-19T00:00:00Z,2020-03-19T00:15:00Z,11.3,11.2,11.4,0.01,11,1.33,0.03,0
2020-03-19T00:15:00Z,2020-03-19T00:30:00Z,11.4,11.1,11.5,0.01,11,1.33,0.04,0
2020-03-19T00:30:00Z,2020-03-19T00:45:00Z,11.4,11.2,11.5,0.01,11,1.33,0.03,0
2020-03-19T00:45:00Z,2020-03-19T01:00:00Z,11.3,11.2,11.5,0.01,11,1.33,0.03,0
2020-03-19T01:00:00Z,2020-03-19T01:15:00Z,11.3,11.3,11.5,0.01,11,1.33,0.02,0
2020-03-19T01:15:00Z,2020-03-19T01:30:00Z,11.3,11.1,11.5,0.02,11,1.33,0.04,0
